262.900000, 6449998, 10
277.600000, 6499998, 10
283.500000, 6549998, 10
282.000000, 6599998, 10
254.500000, 6649998, 10
218.600000, 6699998, 10
217.000000, 6749998, 10
153.700000, 6799998, 10
75.800000, 6849998, 10
188.900000, 6899998, 10
229.900000, 6949998, 10
259.200000, 6999998, 10
232.300000, 7049998, 10
253.000000, 7099998, 10
122.100000, 7149998, 10
220.700000, 7199998, 10
293.100000, 7249998, 10
76.300000, 7299998, 10
161.900000, 7349998, 10
202.800000, 7399998, 10
213.600000, 7449998, 10
218.400000, 7499998, 10
270.200000, 7549998, 10
251.600000, 7599998, 10
217.000000, 7649998, 10
303.700000, 7699998, 10
206.600000, 7749998, 10
328.800000, 7799998, 10
341.100000, 7849998, 10
251.700000, 7899998, 10
163.800000, 7949998, 10
220.600000, 7999998, 10
213.800000, 8049998, 10
250.300000, 8099998, 10
195.600000, 8149998, 10
178.100000, 8199998, 10
292.300000, 8249998, 10
123.200000, 8299998, 10
230.500000, 8349998, 10
183.700000, 8399998, 10
84.800000, 8449998, 10
291.200000, 8499998, 10
271.600000, 8549998, 10
146.700000, 8599998, 10
247.500000, 8649998, 10
183.400000, 8699998, 10
239.100000, 8749998, 10
277.600000, 8799998, 10
244.800000, 8849998, 10
186.000000, 8899998, 10
155.400000, 8949998, 10
214.900000, 8999998, 10
313.900000, 9049998, 10
137.600000, 9099998, 10
254.100000, 9149998, 10
92.900000, 9199998, 10
170.200000, 9249998, 10
204.800000, 9299998, 10
243.900000, 9349998, 10
119.000000, 9399998, 10
219.200000, 9449998, 10
263.300000, 9499998, 10
84.100000, 9549998, 10
236.500000, 9599998, 10
173.100000, 9649998, 10
299.600000, 9699998, 10
118.600000, 9749998, 10
163.000000, 9799998, 10
253.900000, 9849998, 10
153.900000, 9899998, 10
277.500000, 9949998, 10
242.300000, 9999998, 10
